,country,crop_item,year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,YIELD
16564,Madagascar,Potatoes,2002,1513.0,240.84,20.14,59621
16565,Madagascar,"Rice, paddy",2002,1513.0,240.84,20.14,21414
16566,Madagascar,Sorghum,2002,1513.0,240.84,20.14,6608
16567,Madagascar,Soybeans,2002,1513.0,240.84,20.14,6040
16568,Madagascar,Sweet potatoes,2002,1513.0,240.84,20.14,52178
16569,Madagascar,Wheat,2002,1513.0,240.84,20.14,23462
16570,Madagascar,Cassava,2004,1513.0,68.01,19.87,55178
16571,Madagascar,Maize,2004,1513.0,68.01,19.87,17779
16572,Madagascar,Potatoes,2004,1513.0,68.01,19.87,56139
16573,Madagascar,"Rice, paddy",2004,1513.0,68.01,19.87,24475
16574,Madagascar,Sorghum,2004,1513.0,68.01,19.87,6469
16575,Madagascar,Soybeans,2004,1513.0,68.01,19.87,5990
16576,Madagascar,Sweet potatoes,2004,1513.0,68.01,19.87,51282
16577,Madagascar,Wheat,2004,1513.0,68.01,19.87,23454
16578,Madagascar,Cassava,2005,1513.0,114.51,20.05,76239
16579,Madagascar,Maize,2005,1513.0,114.51,20.05,15464
16580,Madagascar,Potatoes,2005,1513.0,114.51,20.05,58561
16581,Madagascar,"Rice, paddy",2005,1513.0,114.51,20.05,27140
16582,Madagascar,Sorghum,2005,1513.0,114.51,20.05,6367
16583,Madagascar,Soybeans,2005,1513.0,114.51,20.05,5968
16584,Madagascar,Sweet potatoes,2005,1513.0,114.51,20.05,70897
16585,Madagascar,Wheat,2005,1513.0,114.51,20.05,23440
16586,Madagascar,Cassava,2006,1513.0,109.39,20.09,76035
16587,Madagascar,Maize,2006,1513.0,109.39,20.09,15891
16588,Madagascar,Potatoes,2006,1513.0,109.39,20.09,58565
16589,Madagascar,"Rice, paddy",2006,1513.0,109.39,20.09,27667
16590,Madagascar,Sorghum,2006,1513.0,109.39,20.09,6266
16591,Madagascar,Soybeans,2006,1513.0,109.39,20.09,5946
16592,Madagascar,Sweet potatoes,2006,1513.0,109.39,20.09,72428
16593,Madagascar,Wheat,2006,1513.0,109.39,20.09,23256
16594,Madagascar,Cassava,2007,1513.0,93.88,20.02,75811
16595,Madagascar,Maize,2007,1513.0,93.88,20.02,16191
16596,Madagascar,Potatoes,2007,1513.0,93.88,20.02,59881
16597,Madagascar,"Rice, paddy",2007,1513.0,93.88,20.02,28268
16598,Madagascar,Sorghum,2007,1513.0,93.88,20.02,6164
16599,Madagascar,Soybeans,2007,1513.0,93.88,20.02,5924
16600,Madagascar,Sweet potatoes,2007,1513.0,93.88,20.02,72814
16601,Madagascar,Wheat,2007,1513.0,93.88,20.02,24444
16602,Madagascar,Cassava,2008,1513.0,112.11,19.79,76713
16603,Madagascar,Maize,2008,1513.0,112.11,19.79,16569
16604,Madagascar,Potatoes,2008,1513.0,112.11,19.79,59912
16605,Madagascar,"Rice, paddy",2008,1513.0,112.11,19.79,30495
16606,Madagascar,Sorghum,2008,1513.0,112.11,19.79,6063
16607,Madagascar,Soybeans,2008,1513.0,112.11,19.79,5902
16608,Madagascar,Sweet potatoes,2008,1513.0,112.11,19.79,71262
16609,Madagascar,Wheat,2008,1513.0,112.11,19.79,23810
16610,Madagascar,Cassava,2009,1513.0,143.9,20.13,75058
16611,Madagascar,Maize,2009,1513.0,143.9,20.13,16225
16612,Madagascar,Potatoes,2009,1513.0,143.9,20.13,59915
16613,Madagascar,"Rice, paddy",2009,1513.0,143.9,20.13,35056
16614,Madagascar,Sorghum,2009,1513.0,143.9,20.13,5961
16615,Madagascar,Soybeans,2009,1513.0,143.9,20.13,5880
16616,Madagascar,Sweet potatoes,2009,1513.0,143.9,20.13,71721
16617,Madagascar,Wheat,2009,1513.0,143.9,20.13,23859
16618,Madagascar,Cassava,2010,1513.0,241.89,20.31,74144
16619,Madagascar,Maize,2010,1513.0,241.89,20.31,15577
16620,Madagascar,Potatoes,2010,1513.0,241.89,20.31,58940
16621,Madagascar,"Rice, paddy",2010,1513.0,241.89,20.31,36249
16622,Madagascar,Sorghum,2010,1513.0,241.89,20.31,5972
16623,Madagascar,Soybeans,2010,1513.0,241.89,20.31,5960
16624,Madagascar,Sweet potatoes,2010,1513.0,241.89,20.31,72205
16625,Madagascar,Wheat,2010,1513.0,241.89,20.31,23982
16626,Madagascar,Cassava,2011,1513.0,310.36,20.33,73945
16627,Madagascar,Maize,2011,1513.0,310.36,20.33,15490
16628,Madagascar,Potatoes,2011,1513.0,310.36,20.33,58963
16629,Madagascar,"Rice, paddy",2011,1513.0,310.36,20.33,37806
16630,Madagascar,Sorghum,2011,1513.0,310.36,20.33,5886
16631,Madagascar,Soybeans,2011,1513.0,310.36,20.33,5962
16632,Madagascar,Sweet potatoes,2011,1513.0,310.36,20.33,74011
16633,Madagascar,Wheat,2011,1513.0,310.36,20.33,23968
16634,Malawi,Cassava,1990,1181.0,173.19,20.86,23536
16635,Malawi,Maize,1990,1181.0,173.19,20.86,9993
16636,Malawi,Plantains and others,1990,1181.0,173.19,20.86,40179
16637,Malawi,Potatoes,1990,1181.0,173.19,20.86,102044
16638,Malawi,"Rice, paddy",1990,1181.0,173.19,20.86,14903
16639,Malawi,Sorghum,1990,1181.0,173.19,20.86,5015
16640,Malawi,Wheat,1990,1181.0,173.19,20.86,7735
16641,Malawi,Cassava,1991,1181.0,173.19,20.4,23432
16642,Malawi,Maize,1991,1181.0,173.19,20.4,11419
16643,Malawi,Plantains and others,1991,1181.0,173.19,20.4,40000
16644,Malawi,Potatoes,1991,1181.0,173.19,20.4,66730
16645,Malawi,"Rice, paddy",1991,1181.0,173.19,20.4,19237
16646,Malawi,Sorghum,1991,1181.0,173.19,20.4,5979
16647,Malawi,Wheat,1991,1181.0,173.19,20.4,5870
16648,Malawi,Cassava,1992,1181.0,173.19,20.89,20140
16649,Malawi,Maize,1992,1181.0,173.19,20.89,4802
16650,Malawi,Plantains and others,1992,1181.0,173.19,20.89,39362
16651,Malawi,Potatoes,1992,1181.0,173.19,20.89,135970
16652,Malawi,"Rice, paddy",1992,1181.0,173.19,20.89,13046
16653,Malawi,Sorghum,1992,1181.0,173.19,20.89,1430
16654,Malawi,Wheat,1992,1181.0,173.19,20.89,4239
16655,Malawi,Cassava,1993,1181.0,173.19,20.43,28781
16656,Malawi,Maize,1993,1181.0,173.19,20.43,15327
16657,Malawi,Plantains and others,1993,1181.0,173.19,20.43,38789
16658,Malawi,Potatoes,1993,1181.0,173.19,20.43,90947
16659,Malawi,"Rice, paddy",1993,1181.0,173.19,20.43,16834
16660,Malawi,Sorghum,1993,1181.0,173.19,20.43,4921
16661,Malawi,Wheat,1993,1181.0,173.19,20.43,6306
16662,Malawi,Cassava,1994,1181.0,173.19,20.59,34660
16663,Malawi,Maize,1994,1181.0,173.19,20.59,9209
16664,Malawi,Plantains and others,1994,1181.0,173.19,20.59,38004
16665,Malawi,Potatoes,1994,1181.0,173.19,20.59,85376
16666,Malawi,"Rice, paddy",1994,1181.0,173.19,20.59,15195
16667,Malawi,Sorghum,1994,1181.0,173.19,20.59,3059
16668,Malawi,Wheat,1994,1181.0,173.19,20.59,2244
16669,Malawi,Cassava,1995,1181.0,173.19,20.86,34669
16670,Malawi,Maize,1995,1181.0,173.19,20.86,13517
16671,Malawi,Plantains and others,1995,1181.0,173.19,20.86,38004
16672,Malawi,Potatoes,1995,1181.0,173.19,20.86,58002
16673,Malawi,"Rice, paddy",1995,1181.0,173.19,20.86,15635
16674,Malawi,Sorghum,1995,1181.0,173.19,20.86,7261
16675,Malawi,Wheat,1995,1181.0,173.19,20.86,6865
16676,Malawi,Cassava,1996,1181.0,173.19,20.47,45875
16677,Malawi,Maize,1996,1181.0,173.19,20.47,14433
16678,Malawi,Plantains and others,1996,1181.0,173.19,20.47,38480
16679,Malawi,Potatoes,1996,1181.0,173.19,20.47,90293
16680,Malawi,"Rice, paddy",1996,1181.0,173.19,20.47,17619
16681,Malawi,Sorghum,1996,1181.0,173.19,20.47,7196
16682,Malawi,Wheat,1996,1181.0,173.19,20.47,8619
16683,Malawi,Cassava,1997,1181.0,173.19,20.62,57249
16684,Malawi,Maize,1997,1181.0,173.19,20.62,10959
16685,Malawi,Plantains and others,1997,1181.0,173.19,20.62,38907
16686,Malawi,Potatoes,1997,1181.0,173.19,20.62,95765
16687,Malawi,"Rice, paddy",1997,1181.0,173.19,20.62,16273
16688,Malawi,Sorghum,1997,1181.0,173.19,20.62,4712
16689,Malawi,Wheat,1997,1181.0,173.19,20.62,5896
16690,Malawi,Cassava,1998,1181.0,131.59,20.92,54939
16691,Malawi,Maize,1998,1181.0,131.59,20.92,13711
16692,Malawi,Plantains and others,1998,1181.0,131.59,20.92,42756
16693,Malawi,Potatoes,1998,1181.0,131.59,20.92,104774
16694,Malawi,"Rice, paddy",1998,1181.0,131.59,20.92,16409
16695,Malawi,Sorghum,1998,1181.0,131.59,20.92,6105
16696,Malawi,Wheat,1998,1181.0,131.59,20.92,7418
16697,Malawi,Cassava,1999,1181.0,123.64,20.26,54563
16698,Malawi,Maize,1999,1181.0,123.64,20.26,18109
16699,Malawi,Plantains and others,1999,1181.0,123.64,20.26,48810
16700,Malawi,Potatoes,1999,1181.0,123.64,20.26,112207
16701,Malawi,"Rice, paddy",1999,1181.0,123.64,20.26,20279
16702,Malawi,Sorghum,1999,1181.0,123.64,20.26,6980
16703,Malawi,Wheat,1999,1181.0,123.64,20.26,7877
16704,Malawi,Cassava,2000,1181.0,220.22,20.22,154605
16705,Malawi,Maize,2000,1181.0,220.22,20.22,17428
16706,Malawi,Plantains and others,2000,1181.0,220.22,20.22,57895
16707,Malawi,Potatoes,2000,1181.0,220.22,20.22,114561
16708,Malawi,"Rice, paddy",2000,1181.0,220.22,20.22,16451
16709,Malawi,Sorghum,2000,1181.0,220.22,20.22,6687
16710,Malawi,Wheat,2000,1181.0,220.22,20.22,7968
16711,Malawi,Cassava,2001,1181.0,177.24,20.59,169416
16712,Malawi,Maize,2001,1181.0,177.24,20.59,11845
16713,Malawi,Plantains and others,2001,1181.0,177.24,20.59,65714
16714,Malawi,Potatoes,2001,1181.0,177.24,20.59,135370
16715,Malawi,"Rice, paddy",2001,1181.0,177.24,20.59,18576
16716,Malawi,Sorghum,2001,1181.0,177.24,20.59,6804
16717,Malawi,Wheat,2001,1181.0,177.24,20.59,8989
16718,Malawi,Cassava,2002,1181.0,134.25,20.76,149635
16719,Malawi,Maize,2002,1181.0,134.25,20.76,10460
16720,Malawi,Plantains and others,2002,1181.0,134.25,20.76,75000
16721,Malawi,Potatoes,2002,1181.0,134.25,20.76,126773
16722,Malawi,"Rice, paddy",2002,1181.0,134.25,20.76,16425
16723,Malawi,Sorghum,2002,1181.0,134.25,20.76,7197
16724,Malawi,Wheat,2002,1181.0,134.25,20.76,5588
16725,Malawi,Cassava,2004,1181.0,48.28,20.44,161644
16726,Malawi,Maize,2004,1181.0,48.28,20.44,10460
16727,Malawi,Plantains and others,2004,1181.0,48.28,20.44,100000
16728,Malawi,Potatoes,2004,1181.0,48.28,20.44,120873
16729,Malawi,"Rice, paddy",2004,1181.0,48.28,20.44,11681
16730,Malawi,Sorghum,2004,1181.0,48.28,20.44,6446
16731,Malawi,Soybeans,2004,1181.0,48.28,20.44,6447
16732,Malawi,Wheat,2004,1181.0,48.28,20.44,7537
16733,Malawi,Cassava,2005,1181.0,295.51,21.37,142995
16734,Malawi,Maize,2005,1181.0,295.51,21.37,8093
16735,Malawi,Plantains and others,2005,1181.0,295.51,21.37,96875
16736,Malawi,Potatoes,2005,1181.0,295.51,21.37,90371
16737,Malawi,"Rice, paddy",2005,1181.0,295.51,21.37,8424
16738,Malawi,Sorghum,2005,1181.0,295.51,21.37,2656
16739,Malawi,Soybeans,2005,1181.0,295.51,21.37,5797
16740,Malawi,Wheat,2005,1181.0,295.51,21.37,8707
16741,Malawi,Cassava,2006,1181.0,202.35,20.63,173116
16742,Malawi,Maize,2006,1181.0,202.35,20.63,14814
16743,Malawi,Plantains and others,2006,1181.0,202.35,20.63,94118
16744,Malawi,Potatoes,2006,1181.0,202.35,20.63,133445
16745,Malawi,"Rice, paddy",2006,1181.0,202.35,20.63,17576
16746,Malawi,Sorghum,2006,1181.0,202.35,20.63,7688
16747,Malawi,Soybeans,2006,1181.0,202.35,20.63,7639
16748,Malawi,Wheat,2006,1181.0,202.35,20.63,12071
16749,Malawi,Cassava,2007,1181.0,524.46,20.67,187722
16750,Malawi,Maize,2007,1181.0,524.46,20.67,26547
16751,Malawi,Plantains and others,2007,1181.0,524.46,20.67,94286
16752,Malawi,Potatoes,2007,1181.0,524.46,20.67,151922
16753,Malawi,"Rice, paddy",2007,1181.0,524.46,20.67,19481
16754,Malawi,Sorghum,2007,1181.0,524.46,20.67,8593
16755,Malawi,Soybeans,2007,1181.0,524.46,20.67,8972
16756,Malawi,Wheat,2007,1181.0,524.46,20.67,22968
16757,Malawi,Cassava,2008,1181.0,624.52,20.42,190760
16758,Malawi,Maize,2008,1181.0,624.52,20.42,16498
16759,Malawi,Plantains and others,2008,1181.0,624.52,20.42,95374
16760,Malawi,Potatoes,2008,1181.0,624.52,20.42,146009
16761,Malawi,"Rice, paddy",2008,1181.0,624.52,20.42,18200
16762,Malawi,Sorghum,2008,1181.0,624.52,20.42,8314
16763,Malawi,Soybeans,2008,1181.0,624.52,20.42,8722
16764,Malawi,Wheat,2008,1181.0,624.52,20.42,16133
16765,Malawi,Cassava,2009,1181.0,736.25,20.68,202912
16766,Malawi,Maize,2009,1181.0,736.25,20.68,22265
16767,Malawi,Plantains and others,2009,1181.0,736.25,20.68,96524
16768,Malawi,Potatoes,2009,1181.0,736.25,20.68,161923
16769,Malawi,"Rice, paddy",2009,1181.0,736.25,20.68,21259
16770,Malawi,Sorghum,2009,1181.0,736.25,20.68,7968
16771,Malawi,Soybeans,2009,1181.0,736.25,20.68,9804
16772,Malawi,Wheat,2009,1181.0,736.25,20.68,15006
16773,Malawi,Cassava,2010,1181.0,584.12,21.34,204311
16774,Malawi,Maize,2010,1181.0,584.12,21.34,20158
16775,Malawi,Plantains and others,2010,1181.0,584.12,21.34,97581
16776,Malawi,Potatoes,2010,1181.0,584.12,21.34,160600
16777,Malawi,"Rice, paddy",2010,1181.0,584.12,21.34,18631
16778,Malawi,Sorghum,2010,1181.0,584.12,21.34,6094
16779,Malawi,Soybeans,2010,1181.0,584.12,21.34,9757
16780,Malawi,Wheat,2010,1181.0,584.12,21.34,15123
16781,Malawi,Cassava,2011,1181.0,553.57,20.92,215408
16782,Malawi,Maize,2011,1181.0,553.57,20.92,22079
16783,Malawi,Plantains and others,2011,1181.0,553.57,20.92,98694
16784,Malawi,Potatoes,2011,1181.0,553.57,20.92,159930
16785,Malawi,"Rice, paddy",2011,1181.0,553.57,20.92,19125
16786,Malawi,Sorghum,2011,1181.0,553.57,20.92,8184
16787,Malawi,Soybeans,2011,1181.0,553.57,20.92,9977
16788,Malawi,Wheat,2011,1181.0,553.57,20.92,15214
16789,Malaysia,Cassava,1990,2875.0,39406.48,27.21,97297
16790,Malaysia,Maize,1990,2875.0,39406.48,27.21,17500
16791,Malaysia,"Rice, paddy",1990,2875.0,39406.48,27.21,27694
16792,Malaysia,Soybeans,1990,2875.0,39406.48,27.21,3333
16793,Malaysia,Sweet potatoes,1990,2875.0,39406.48,27.21,110000
16794,Malaysia,Cassava,1991,2875.0,39406.48,27.04,103125
16795,Malaysia,Maize,1991,2875.0,39406.48,27.04,17500
16796,Malaysia,"Rice, paddy",1991,2875.0,39406.48,27.04,28178
16797,Malaysia,Sweet potatoes,1991,2875.0,39406.48,27.04,110000
16798,Malaysia,Cassava,1992,2875.0,39406.48,27.05,103333
16799,Malaysia,Maize,1992,2875.0,39406.48,27.05,17143
16800,Malaysia,"Rice, paddy",1992,2875.0,39406.48,27.05,29918
16801,Malaysia,Sweet potatoes,1992,2875.0,39406.48,27.05,110000
16802,Malaysia,Cassava,1993,2875.0,39406.48,26.99,111111
16803,Malaysia,Maize,1993,2875.0,39406.48,26.99,19000
16804,Malaysia,"Rice, paddy",1993,2875.0,39406.48,26.99,30348
16805,Malaysia,Sweet potatoes,1993,2875.0,39406.48,26.99,110000
16806,Malaysia,Cassava,1994,2875.0,39406.48,27.0,112000
16807,Malaysia,Maize,1994,2875.0,39406.48,27.0,20000
16808,Malaysia,"Rice, paddy",1994,2875.0,39406.48,27.0,30614
16809,Malaysia,Sweet potatoes,1994,2875.0,39406.48,27.0,110000
16810,Malaysia,Cassava,1995,2875.0,39406.48,27.05,115000
16811,Malaysia,Maize,1995,2875.0,39406.48,27.05,18696
16812,Malaysia,"Rice, paddy",1995,2875.0,39406.48,27.05,31619
16813,Malaysia,Sweet potatoes,1995,2875.0,39406.48,27.05,110000
16814,Malaysia,Cassava,1996,2875.0,39406.48,27.04,114286
16815,Malaysia,Maize,1996,2875.0,39406.48,27.04,18000
16816,Malaysia,"Rice, paddy",1996,2875.0,39406.48,27.04,32510
16817,Malaysia,Sweet potatoes,1996,2875.0,39406.48,27.04,109375
16818,Malaysia,Cassava,1997,2875.0,39406.48,27.29,123333
16819,Malaysia,Maize,1997,2875.0,39406.48,27.29,18462
16820,Malaysia,"Rice, paddy",1997,2875.0,39406.48,27.29,30676
16821,Malaysia,Sweet potatoes,1997,2875.0,39406.48,27.29,111111
16822,Malaysia,Cassava,1998,2875.0,39406.48,27.89,141667
16823,Malaysia,Maize,1998,2875.0,39406.48,27.89,18519
16824,Malaysia,"Rice, paddy",1998,2875.0,39406.48,27.89,28829
16825,Malaysia,Sweet potatoes,1998,2875.0,39406.48,27.89,112000
16826,Malaysia,Cassava,1999,2875.0,39406.48,26.95,150000
16827,Malaysia,Maize,1999,2875.0,39406.48,26.95,21111
16828,Malaysia,"Rice, paddy",1999,2875.0,39406.48,26.95,29415
16829,Malaysia,Sweet potatoes,1999,2875.0,39406.48,26.95,108696
16830,Malaysia,Cassava,2000,2875.0,39406.48,27.14,141176
16831,Malaysia,Maize,2000,2875.0,39406.48,27.14,24074
16832,Malaysia,"Rice, paddy",2000,2875.0,39406.48,27.14,30640
16833,Malaysia,Sweet potatoes,2000,2875.0,39406.48,27.14,111111
16834,Malaysia,Cassava,2001,2875.0,39406.48,27.24,157143
16835,Malaysia,Maize,2001,2875.0,39406.48,27.24,30455
16836,Malaysia,"Rice, paddy",2001,2875.0,39406.48,27.24,31101
16837,Malaysia,Sweet potatoes,2001,2875.0,39406.48,27.24,113900
16838,Malaysia,Cassava,2002,2875.0,39406.48,27.57,172414
16839,Malaysia,Maize,2002,2875.0,39406.48,27.57,30435
16840,Malaysia,"Rice, paddy",2002,2875.0,39406.48,27.57,32385
16841,Malaysia,Sweet potatoes,2002,2875.0,39406.48,27.57,108800
16842,Malaysia,Cassava,2004,2875.0,39406.48,27.35,202500
16843,Malaysia,Maize,2004,2875.0,39406.48,27.35,30000
16844,Malaysia,"Rice, paddy",2004,2875.0,39406.48,27.35,33260
16845,Malaysia,Sweet potatoes,2004,2875.0,39406.48,27.35,120523
16846,Malaysia,Cassava,2005,2875.0,39406.48,27.59,222857
16847,Malaysia,Maize,2005,2875.0,39406.48,27.59,30000
16848,Malaysia,"Rice, paddy",2005,2875.0,39406.48,27.59,34221
16849,Malaysia,Sweet potatoes,2005,2875.0,39406.48,27.59,126406
16850,Malaysia,Cassava,2006,2875.0,39406.48,27.29,233333
16851,Malaysia,Maize,2006,2875.0,39406.48,27.29,32000
16852,Malaysia,"Rice, paddy",2006,2875.0,39406.48,27.29,33907
16853,Malaysia,Sweet potatoes,2006,2875.0,39406.48,27.29,142868
16854,Malaysia,Cassava,2007,2875.0,46868.35,27.23,161565
16855,Malaysia,Maize,2007,2875.0,46868.35,27.23,48554
16856,Malaysia,"Rice, paddy",2007,2875.0,46868.35,27.23,35277
16857,Malaysia,Sweet potatoes,2007,2875.0,46868.35,27.23,162751
16858,Malaysia,Cassava,2008,2875.0,54821.91,27.12,152025
16859,Malaysia,Maize,2008,2875.0,54821.91,27.12,52192
16860,Malaysia,"Rice, paddy",2008,2875.0,54821.91,27.12,35836
16861,Malaysia,Sweet potatoes,2008,2875.0,54821.91,27.12,139251
16862,Malaysia,Cassava,2009,2875.0,52464.19,27.47,222790
16863,Malaysia,Maize,2009,2875.0,52464.19,27.47,50719
16864,Malaysia,"Rice, paddy",2009,2875.0,52464.19,27.47,37205
16865,Malaysia,Sweet potatoes,2009,2875.0,52464.19,27.47,103094
16866,Malaysia,Cassava,2010,2875.0,60194.83,27.69,134298
16867,Malaysia,Maize,2010,2875.0,60194.83,27.69,55351
16868,Malaysia,"Rice, paddy",2010,2875.0,60194.83,27.69,36361
16869,Malaysia,Sweet potatoes,2010,2875.0,60194.83,27.69,106534
16870,Malaysia,Cassava,2011,2875.0,41562.16,27.27,127912
16871,Malaysia,Maize,2011,2875.0,41562.16,27.27,61320
16872,Malaysia,"Rice, paddy",2011,2875.0,41562.16,27.27,37468
16873,Malaysia,Sweet potatoes,2011,2875.0,41562.16,27.27,119255
16874,Mali,Cassava,1990,282.0,95.7,27.61,72500
16875,Mali,Maize,1990,282.0,95.7,27.61,11566
16876,Mali,Potatoes,1990,282.0,95.7,27.61,180000
16877,Mali,"Rice, paddy",1990,282.0,95.7,27.61,14360
16878,Mali,Sorghum,1990,282.0,95.7,27.61,6571
16879,Mali,Soybeans,1990,282.0,95.7,27.61,16667
16880,Mali,Sweet potatoes,1990,282.0,95.7,27.61,48316
16881,Mali,Wheat,1990,282.0,95.7,27.61,11991
16882,Mali,Yams,1990,282.0,95.7,27.61,45091
16883,Mali,Cassava,1991,282.0,54.63,27.58,72859
16884,Mali,Maize,1991,282.0,54.63,27.58,13824
16885,Mali,Potatoes,1991,282.0,54.63,27.58,175000
16886,Mali,"Rice, paddy",1991,282.0,54.63,27.58,17274
16887,Mali,Sorghum,1991,282.0,54.63,27.58,10898
16888,Mali,Soybeans,1991,282.0,54.63,27.58,16817
16889,Mali,Sweet potatoes,1991,282.0,54.63,27.58,46740
16890,Mali,Wheat,1991,282.0,54.63,27.58,20000
16891,Mali,Yams,1991,282.0,54.63,27.58,50455
16892,Mali,Cassava,1992,282.0,35.42,27.2,74000
16893,Mali,Maize,1992,282.0,35.42,27.2,10050
16894,Mali,Potatoes,1992,282.0,35.42,27.2,178057
16895,Mali,"Rice, paddy",1992,282.0,35.42,27.2,17583
16896,Mali,Sorghum,1992,282.0,35.42,27.2,6449
16897,Mali,Soybeans,1992,282.0,35.42,27.2,16750
16898,Mali,Sweet potatoes,1992,282.0,35.42,27.2,47872
16899,Mali,Wheat,1992,282.0,35.42,27.2,13987
16900,Mali,Yams,1992,282.0,35.42,27.2,37108
16901,Mali,Cassava,1993,282.0,33.19,27.55,73250
16902,Mali,Maize,1993,282.0,33.19,27.55,11029
16903,Mali,Potatoes,1993,282.0,33.19,27.55,180000
16904,Mali,"Rice, paddy",1993,282.0,33.19,27.55,17350
16905,Mali,Sorghum,1993,282.0,33.19,27.55,7534
16906,Mali,Soybeans,1993,282.0,33.19,27.55,17000
16907,Mali,Sweet potatoes,1993,282.0,33.19,27.55,51033
16908,Mali,Wheat,1993,282.0,33.19,27.55,30909
16909,Mali,Yams,1993,282.0,33.19,27.55,43023
16910,Mali,Cassava,1994,282.0,30.96,27.05,73436
16911,Mali,Maize,1994,282.0,30.96,27.05,11347
16912,Mali,Potatoes,1994,282.0,30.96,27.05,181975
16913,Mali,"Rice, paddy",1994,282.0,30.96,27.05,16518
16914,Mali,Sorghum,1994,282.0,30.96,27.05,7641
16915,Mali,Soybeans,1994,282.0,30.96,27.05,16454
16916,Mali,Sweet potatoes,1994,282.0,30.96,27.05,52488
16917,Mali,Wheat,1994,282.0,30.96,27.05,16278
16918,Mali,Yams,1994,282.0,30.96,27.05,42104
16919,Mali,Cassava,1995,282.0,28.73,27.25,74061
16920,Mali,Maize,1995,282.0,28.73,27.25,12843
16921,Mali,Potatoes,1995,282.0,28.73,27.25,182175
16922,Mali,"Rice, paddy",1995,282.0,28.73,27.25,15484
16923,Mali,Sorghum,1995,282.0,28.73,27.25,8345
16924,Mali,Soybeans,1995,282.0,28.73,27.25,16364
16925,Mali,Sweet potatoes,1995,282.0,28.73,27.25,55972
16926,Mali,Wheat,1995,282.0,28.73,27.25,21040
16927,Mali,Yams,1995,282.0,28.73,27.25,40000
16928,Mali,Cassava,1996,282.0,26.51,27.64,90000
16929,Mali,Maize,1996,282.0,26.51,27.64,15845
16930,Mali,Potatoes,1996,282.0,26.51,27.64,182682
16931,Mali,"Rice, paddy",1996,282.0,26.51,27.64,19140
16932,Mali,Sorghum,1996,282.0,26.51,27.64,9990
16933,Mali,Soybeans,1996,282.0,26.51,27.64,16103
16934,Mali,Sweet potatoes,1996,282.0,26.51,27.64,58941
16935,Mali,Wheat,1996,282.0,26.51,27.64,19658
16936,Mali,Yams,1996,282.0,26.51,27.64,37143
16937,Mali,Cassava,1997,282.0,24.28,27.38,100000
16938,Mali,Maize,1997,282.0,24.28,27.38,16930
16939,Mali,Potatoes,1997,282.0,24.28,27.38,183335
16940,Mali,"Rice, paddy",1997,282.0,24.28,27.38,17554
16941,Mali,Sorghum,1997,282.0,24.28,27.38,9757
16942,Mali,Soybeans,1997,282.0,24.28,27.38,16010
16943,Mali,Sweet potatoes,1997,282.0,24.28,27.38,53333
16944,Mali,Wheat,1997,282.0,24.28,27.38,12752
16945,Mali,Yams,1997,282.0,24.28,27.38,35000
16946,Mali,Cassava,1998,282.0,22.05,28.08,109509
16947,Mali,Maize,1998,282.0,22.05,28.08,16416
16948,Mali,Potatoes,1998,282.0,22.05,28.08,183333
16949,Mali,"Rice, paddy",1998,282.0,22.05,28.08,21991
16950,Mali,Sorghum,1998,282.0,22.05,28.08,9737
16951,Mali,Soybeans,1998,282.0,22.05,28.08,16667
16952,Mali,Sweet potatoes,1998,282.0,22.05,28.08,41819
16953,Mali,Wheat,1998,282.0,22.05,28.08,24925
16954,Mali,Yams,1998,282.0,22.05,28.08,28376
16955,Mali,Cassava,1999,282.0,19.82,27.26,94328
16956,Mali,Maize,1999,282.0,19.82,27.26,14541
16957,Mali,Potatoes,1999,282.0,19.82,27.26,186268
16958,Mali,"Rice, paddy",1999,282.0,19.82,27.26,22366
16959,Mali,Sorghum,1999,282.0,19.82,27.26,9397
16960,Mali,Soybeans,1999,282.0,19.82,27.26,15739
16961,Mali,Sweet potatoes,1999,282.0,19.82,27.26,106147
16962,Mali,Wheat,1999,282.0,19.82,27.26,21696
16963,Mali,Yams,1999,282.0,19.82,27.26,122356
16964,Mali,Cassava,2000,282.0,17.59,27.51,115886
16965,Mali,Maize,2000,282.0,17.59,27.51,13322
16966,Mali,Potatoes,2000,282.0,17.59,27.51,187278
16967,Mali,"Rice, paddy",2000,282.0,17.59,27.51,21058
16968,Mali,Sorghum,2000,282.0,17.59,27.51,8368
16969,Mali,Soybeans,2000,282.0,17.59,27.51,15540
16970,Mali,Sweet potatoes,2000,282.0,17.59,27.51,99214
16971,Mali,Wheat,2000,282.0,17.59,27.51,23515
16972,Mali,Yams,2000,282.0,17.59,27.51,195076
16973,Mali,Cassava,2001,282.0,15.36,27.79,89909
16974,Mali,Maize,2001,282.0,15.36,27.79,11585
16975,Mali,Potatoes,2001,282.0,15.36,27.79,185714
16976,Mali,"Rice, paddy",2001,282.0,15.36,27.79,20095
16977,Mali,Sorghum,2001,282.0,15.36,27.79,7370
16978,Mali,Soybeans,2001,282.0,15.36,27.79,16154
16979,Mali,Sweet potatoes,2001,282.0,15.36,27.79,124090
16980,Mali,Wheat,2001,282.0,15.36,27.79,25237
16981,Mali,Yams,2001,282.0,15.36,27.79,100822
16982,Mali,Cassava,2002,282.0,13.13,28.18,115892
